id,latitude,longitude,city,state
12457,30.2339757,-97.8668172,Austin,Texas
13450,30.2371038,-97.7490336,Austin,Texas
13827,30.3249509,-97.7432617,Austin,Texas
13828,30.2882226,-97.7450017,Austin,Texas
14243,30.2770192,-97.7133062,Austin,Texas
14287,30.4454564,-97.7781764,Austin,Texas
14315,30.1796408,-97.8401525,Austin,Texas
14566,30.3575733,-97.7475694,Austin,Texas
14635,30.4503666,-97.6948354,Austin,Texas
14636,30.4071817,-97.6786145,Austin,Texas
14638,30.3081698,-97.6709829,Austin,Texas
14725,30.3599233,-97.6902485,Austin,Texas
14727,30.2433298,-97.7301069,Austin,Texas
15425,30.1806464,-97.7479089,Austin,Texas
15465,30.1575727,-97.8337358,Austin,Texas
16697,30.2139068,-97.8298265,Austin,Texas
16766,30.2002397,-97.6846603,Austin,Texas
16776,30.4481083,-97.7911018,Austin,Texas
17072,30.4214698,-97.7547211,Austin,Texas
17079,30.359093,-97.7381692,Austin,Texas
17082,30.3045757,-97.6822398,Austin,Texas
17135,30.6179198,-97.6886917,Austin,Texas
17139,30.2954189,-97.7198605,Austin,Texas
17195,30.28556327,-97.70627063,Austin,Texas
17196,30.2933057,-97.7160085,Austin,Texas
17248,30.2676624,-97.6965095,Austin,Texas
17260,30.2316595,-97.7202423,Austin,Texas
17265,30.2942704,-97.7192987,Austin,Texas
17820,30.2544309,-97.7718289,Austin,Texas
18749,30.2221402,-97.9566673,Austin,Texas
993,32.7771267,-96.7652487,Dallas,Texas
1459,32.736019,-96.82493,Dallas,Texas
1748,32.7940041,-96.8018996,Dallas,Texas
2506,32.682085,-96.851781,Dallas,Texas
2755,32.8584273,-96.874313,Dallas,Texas
2777,32.799227,-96.77696,Dallas,Texas
2798,32.710615,-96.908262,Dallas,Texas
3328,32.9321341,-96.8116532,Dallas,Texas
3406,32.689184,-96.9090219,Dallas,Texas
3798,32.90899,-96.718103,Dallas,Texas
6459,32.6949351,-96.8923885,Dallas,Texas
6910,32.7932691,-96.6997729,Dallas,Texas
7779,32.7822215,-96.8354781,Dallas,Texas
7964,32.7964538,-96.834748,Dallas,Texas
7972,32.931986,-96.8116968,Dallas,Texas
8041,32.67507,-96.823268,Dallas,Texas
8298,32.8718252,-96.7641394,Dallas,Texas
8777,32.9245117,-96.735747,Dallas,Texas
8841,32.8563552,-96.8647544,Dallas,Texas
8916,32.799667,-96.822048,Dallas,Texas
8933,32.7438083,-96.8231865,Dallas,Texas
8996,32.7720762,-96.6997679,Dallas,Texas
8997,33.011349,-96.857787,Dallas,Texas
9499,33.0064756,-96.8280101,Dallas,Texas
9868,32.7891107,-96.7651601,Dallas,Texas
10093,32.908856,-96.746572,Dallas,Texas
10440,32.8424134,-96.7704611,Dallas,Texas
10958,32.800671,-96.7562705,Dallas,Texas
11096,32.8667641,-96.874517,Dallas,Texas
11106,32.7210726,-96.8909413,Dallas,Texas
11228,32.888212,-96.7707144,Dallas,Texas
11431,31.7650859,-106.3392738,Dallas,Texas
11437,32.8030999,-96.7118782,Dallas,Texas
11445,32.8637579,-96.6650506,Dallas,Texas
11797,32.686297,-96.8197969,Dallas,Texas
11798,32.7128665,-96.8048323,Dallas,Texas
12209,32.7408532,-96.856438,Dallas,Texas
12334,32.7596519,-96.8938028,Dallas,Texas
12985,32.8641876,-96.8368796,Dallas,Texas
13030,32.7623075,-96.656316,Dallas,Texas
13031,32.9396242,-96.7524939,Dallas,Texas
13046,32.8418184,-96.8582237,Dallas,Texas
13049,32.9499019,-96.8701576,Dallas,Texas
13062,32.9007114,-96.7198822,Dallas,Texas
13252,32.941281,-96.7697471,Dallas,Texas
13253,32.9236418,-96.7185238,Dallas,Texas
13303,32.736038,-96.6479023,Dallas,Texas
13322,32.7197923,-96.6395677,Dallas,Texas
13335,32.735242,-96.711077,Dallas,Texas
13783,32.7854819,-96.7559555,Dallas,Texas
13836,32.8604128,-96.8889088,Dallas,Texas
13901,32.6629355,-96.9263434,Dallas,Texas
13902,32.8793112,-96.7171444,Dallas,Texas
13908,32.7047305,-96.8313105,Dallas,Texas
13943,32.8922025,-96.7407222,Dallas,Texas
14276,32.8953688,-96.8811029,Dallas,Texas
14455,33.0064756,-96.8280101,Dallas,Texas
15082,32.7598785,-96.7427744,Dallas,Texas
15166,32.7947868,-96.7465365,Dallas,Texas
15455,32.8218047,-96.6775535,Dallas,Texas
15457,32.8736269,-96.6836942,Dallas,Texas
15713,32.852932,-96.6531634,Dallas,Texas
16055,32.7777009,-96.6855153,Dallas,Texas
16746,32.6765935,-96.6011774,Dallas,Texas
16748,32.895433,-96.89966,Dallas,Texas
16753,32.9395341,-96.8393188,Dallas,Texas
16825,32.9882916,-96.7686804,Dallas,Texas
16877,32.7192794,-96.6827125,Dallas,Texas
17005,32.7365807,-96.8563346,Dallas,Texas
17062,32.78239274,-96.80399955,Dallas,Texas
17198,32.73799589,-96.89184692,Dallas,Texas
17199,32.69512304,-96.77185378,Dallas,Texas
17200,32.72077358,-96.82332914,Dallas,Texas
17243,32.6753614,-96.8064228,Dallas,Texas
17354,32.648353,-96.7810635,Dallas,Texas
17357,32.6436385,-96.8396224,Dallas,Texas
17358,32.7206611,-96.8260244,Dallas,Texas
17394,32.9089148,-96.7701873,Dallas,Texas
18427,32.7508231,-96.7535638,Dallas,Texas
18794,32.7849841,-96.68419,Dallas,Texas
8842,33.1856771,-97.1083042,Denton,Texas
13090,33.1724902,-97.1467703,Denton,Texas
15279,33.2155098,-97.1618264,Denton,Texas
16604,33.2621252,-97.2386969,Denton,Texas
17353,33.2302984,-97.1732597,Denton,Texas
6410,29.8841015,-97.9405683,San Marcos,Texas
8083,29.8850209,-97.9413262,San Marcos,Texas
15022,29.8826657,-97.9161354,San Marcos,Texas
17420,29.865552,-97.9620746,San Marcos,Texas
1084,29.95307474,-95.54174332,Houston,Texas
1212,29.73399983,-95.44112795,Houston,Texas
1450,30.179405,-95.537754,Houston,Texas
1793,29.718126,-95.503635,Houston,Texas
2789,29.718082,-95.520561,Houston,Texas
3257,29.688628,-95.570744,Houston,Texas
4008,30.024404,-95.43892,Houston,Texas
4009,29.908395,-95.648885,Houston,Texas
4178,29.983966,-95.5088632,Houston,Texas
4457,29.668218,-95.289711,Houston,Texas
4458,29.7458814,-95.6051868,Houston,Texas
4536,29.6401881,-95.2435335,Houston,Texas
4537,29.6547303,-95.2639342,Houston,Texas
4613,29.7942139,-95.3405221,Houston,Texas
4614,29.8589917,-95.407154,Houston,Texas
5397,29.6406593,-95.4794919,Houston,Texas
5495,29.95293921,-95.49787608,Houston,Texas
5643,29.680806,-95.644585,Houston,Texas
5644,29.6399958,-95.464026,Houston,Texas
5645,29.8309465,-95.6460005,Houston,Texas
6078,29.7435847,-95.297834,Houston,Texas
6080,29.7159443,-95.6153088,Houston,Texas
6257,29.9287118,-95.4537001,Houston,Texas
6458,29.7422322,-95.3595826,Houston,Texas
6585,29.8286228,-95.4300821,Houston,Texas
6649,29.7475892,-95.3704827,Houston,Texas
6906,29.6817074,-95.4795282,Houston,Texas
7312,29.5966541,-95.3788646,Houston,Texas
7315,29.7724955,-95.1861648,Houston,Texas
7324,29.7258404,-95.356134,Houston,Texas
7705,29.6584327,-95.3363135,Houston,Texas
7709,29.5975398,-95.1990732,Houston,Texas
7710,29.7697377,-95.2139245,Houston,Texas
7721,29.6798895,-95.3555697,Houston,Texas
7724,29.7935559,-95.3406243,Houston,Texas
7889,29.8572216,-95.6458132,Houston,Texas
7969,29.695195,-95.3016618,Houston,Texas
7971,30.0158434,-95.4330698,Houston,Texas
7993,29.6794144,-95.3942195,Houston,Texas
7994,29.713555,-95.3165269,Houston,Texas
8026,29.657449,-95.385993,Houston,Texas
8027,29.683693,-95.340664,Houston,Texas
8136,29.9314114,-95.3957957,Houston,Texas
8330,29.8467725,-95.4034654,Houston,Texas
8711,29.7967557,-95.2726812,Houston,Texas
8759,29.89694991,-95.60550034,Houston,Texas
8760,29.7668353,-95.2125994,Houston,Texas
9117,30.1146995,-95.7804364,Houston,Texas
9375,29.5975728,-95.4450631,Houston,Texas
9835,29.7368358,-95.4636925,Houston,Texas
9894,30.1202866,-95.2330049,Houston,Texas
9895,29.9739435,-95.4190125,Houston,Texas
9896,29.9425802,-95.4331926,Houston,Texas
9901,29.6561713,-95.524146,Houston,Texas
9903,29.617806,-95.367768,Houston,Texas
10142,29.7373966,-95.5528069,Houston,Texas
10381,29.9266641,-95.5958365,Houston,Texas
10382,29.9653915,-95.463713,Houston,Texas
10385,30.0127266,-95.4502419,Houston,Texas
10387,29.8684959,-95.4152102,Houston,Texas
10389,29.8466266,-95.4292565,Houston,Texas
10393,29.8677908,-95.5698092,Houston,Texas
10394,29.6753214,-95.5781283,Houston,Texas
10399,29.7682036,-95.2076254,Houston,Texas
10401,29.5738228,-95.1987992,Houston,Texas
10403,29.9158863,-95.4883193,Houston,Texas
10404,29.5627954,-95.1149933,Houston,Texas
10512,29.6434349,-95.2402899,Houston,Texas
10675,29.6413578,-95.5276715,Houston,Texas
10728,29.6466196,-95.3556435,Houston,Texas
10729,29.8983304,-95.52431,Houston,Texas
10731,29.8037191,-95.3166425,Houston,Texas
10870,29.6340352,-95.4122408,Houston,Texas
10873,29.7437397,-95.3642393,Houston,Texas
10876,29.7003164,-95.3764023,Houston,Texas
10889,29.9399597,-95.3838943,Houston,Texas
10894,29.7163082,-95.381267,Houston,Texas
10913,29.8791831,-95.3260584,Houston,Texas
10915,30.0679727,-95.226953,Houston,Texas
11128,29.9385281,-95.3980045,Houston,Texas
11196,29.6777231,-95.6558189,Houston,Texas
11224,29.8690219,-95.4120771,Houston,Texas
11227,29.7935559,-95.3406243,Houston,Texas
11229,29.6413578,-95.5276715,Houston,Texas
11235,29.6798895,-95.3555697,Houston,Texas
11236,30.0095185,-95.4585634,Houston,Texas
11250,29.7333,-95.5721329,Houston,Texas
11282,29.7008401,-95.652676,Houston,Texas
11330,29.6741368,-95.5768864,Houston,Texas
11331,29.7750636,-95.3160299,Houston,Texas
11336,29.820828,-95.4590448,Houston,Texas
11343,29.7175011,-95.5286349,Houston,Texas
11510,29.548727,-95.099213,Houston,Texas
11536,29.7343829,-95.4190329,Houston,Texas
11593,29.8975226,-95.2118655,Houston,Texas
11594,29.7537542,-95.6231656,Houston,Texas
11633,29.8618475,-95.6441109,Houston,Texas
11756,29.8680332,-95.6448503,Houston,Texas
11760,29.8790352,-95.6290529,Houston,Texas
11776,29.871134,-95.3306545,Houston,Texas
11777,29.737033,-95.5765172,Houston,Texas
11883,29.77828313,-95.40926917,Houston,Texas
12058,29.8361373,-95.3025319,Houston,Texas
12059,29.9680282,-95.5703015,Houston,Texas
12060,29.6555929,-95.5087348,Houston,Texas
12197,29.7062493,-95.3438299,Houston,Texas
12297,29.7302097,-95.6062505,Houston,Texas
12330,29.6441217,-95.4999679,Houston,Texas
12454,29.6914517,-95.3529868,Houston,Texas
12531,29.7173171,-95.375021,Houston,Texas
12535,29.7288258,-95.3655278,Houston,Texas
12631,29.82897,-95.38191,Houston,Texas
12643,29.7909295,-95.1622478,Houston,Texas
12645,29.6015907,-95.2462055,Houston,Texas
12646,29.9722127,-95.4854412,Houston,Texas
12651,29.9031883,-95.5440471,Houston,Texas
12911,29.6560552,-95.2298079,Houston,Texas
12948,29.72967817,-95.34999247,Houston,Texas
13068,29.8762083,-95.4832086,Houston,Texas
13100,29.675387,-95.5433127,Houston,Texas
13190,29.9570807,-95.4987307,Houston,Texas
13191,29.6663835,-95.5090418,Houston,Texas
13196,29.6771843,-95.6797546,Houston,Texas
13269,29.8572216,-95.6458132,Houston,Texas
13323,29.7285169,-95.5283889,Houston,Texas
13327,29.9791379,-95.4922752,Houston,Texas
13386,29.7208972,-95.5288603,Houston,Texas
13419,29.6012581,-95.4652896,Houston,Texas
13420,29.6295051,-95.1698863,Houston,Texas
13421,29.9359027,-95.5164684,Houston,Texas
13422,29.842691,-95.214343,Houston,Texas
13423,29.6728034,-95.2766774,Houston,Texas
13481,29.6388385,-95.4463101,Houston,Texas
13761,29.7923455,-95.5450991,Houston,Texas
13829,29.6579801,-95.3890889,Houston,Texas
13879,29.7285725,-95.4765275,Houston,Texas
14101,29.9651052,-95.436085,Houston,Texas
14103,29.6972435,-95.4881728,Houston,Texas
14124,29.7288162,-95.5146979,Houston,Texas
14252,29.7199794,-95.5718195,Houston,Texas
14253,29.7143869,-95.5911049,Houston,Texas
14254,29.9661986,-95.4028523,Houston,Texas
14257,29.7721729,-95.232826,Houston,Texas
14258,29.9963793,-95.3989248,Houston,Texas
14259,29.8666523,-95.5887862,Houston,Texas
14364,29.6560074,-95.28918,Houston,Texas
14366,29.6258937,-95.3234745,Houston,Texas
14401,29.9984998,-95.3712391,Houston,Texas
14457,29.7296856,-95.6308652,Houston,Texas
14541,29.7280643,-95.558648,Houston,Texas
14584,29.9837286,-95.4098883,Houston,Texas
14704,29.8704353,-95.3496354,Houston,Texas
14881,30.024939,-95.3929428,Houston,Texas
14917,30.0278972,-95.4283836,Houston,Texas
14918,29.917186,-95.5852776,Houston,Texas
15024,29.6257707,-95.2851065,Houston,Texas
15208,29.7234257,-95.6056347,Houston,Texas
15347,29.6680334,-95.3079225,Houston,Texas
15348,29.8707763,-95.5401576,Houston,Texas
15496,29.7138721,-95.381543,Houston,Texas
15590,29.6561713,-95.524146,Houston,Texas
15603,29.654072,-95.4804363,Houston,Texas
15725,29.6943961,-95.5955784,Houston,Texas
15823,29.8825208,-95.4651761,Houston,Texas
16050,29.9249131,-95.5014814,Houston,Texas
16170,45.58328976,-107.9296875,Houston,Texas
16182,29.7587095,-95.3620949,Houston,Texas
16214,29.9369695,-95.4589425,Houston,Texas
16245,29.6874626,-95.2454508,Houston,Texas
16248,29.8508988,-95.6059631,Houston,Texas
16251,29.9970836,-95.578384,Houston,Texas
16252,29.9291235,-95.5435183,Houston,Texas
16306,29.8498955,-95.6051832,Houston,Texas
16484,29.9683538,-95.5331241,Houston,Texas
16487,29.769206,-95.3878345,Houston,Texas
16489,29.9787831,-95.5704246,Houston,Texas
16490,29.8031949,-95.3715457,Houston,Texas
16491,29.8122484,-95.4127793,Houston,Texas
16582,29.7735503,-95.3160911,Houston,Texas
16608,29.8588885,-95.5247609,Houston,Texas
16612,29.8565233,-95.6437618,Houston,Texas
16775,29.9650022,-95.4201787,Houston,Texas
16777,29.8009439,-95.458741,Houston,Texas
16808,29.7794836,-95.4180312,Houston,Texas
16851,29.7834502,-95.3035028,Houston,Texas
16921,29.8637963,-95.4290794,Houston,Texas
16981,29.9527771,-95.5464708,Houston,Texas
17019,29.6410227,-95.4632011,Houston,Texas
17087,29.9502287,-95.3984984,Houston,Texas
17191,29.7942105,-95.3387615,Houston,Texas
17251,29.8316,-95.6844207,Houston,Texas
17264,29.9462252,-95.4442034,Houston,Texas
17309,29.8020988,-95.4304913,Houston,Texas
17313,29.96138817,-95.52919941,Houston,Texas
17324,29.7017995,-95.5967996,Houston,Texas
17325,29.6161572,-95.46530576,Houston,Texas
17331,29.8287637,-95.3563588,Houston,Texas
17334,29.7363862,-95.328387,Houston,Texas
17335,29.66521229,-95.33745778,Houston,Texas
17336,29.83054277,-95.69217399,Houston,Texas
17351,29.6966123,-95.3014089,Houston,Texas
17461,29.9046714,-95.5872473,Houston,Texas
17462,29.74766213,-95.37037406,Houston,Texas
17495,29.878561,-95.6725427,Houston,Texas
17630,29.832378,-95.4451041,Houston,Texas
17631,29.8332645,-95.4885751,Houston,Texas
17641,29.7707381,-95.4079041,Houston,Texas
17671,29.6985427,-95.3865627,Houston,Texas
17677,29.65286918,-95.25251899,Houston,Texas
17680,29.7922563,-95.2671245,Houston,Texas
17753,29.9001005,-95.6212152,Houston,Texas
17810,29.7118746,-95.6249313,Houston,Texas
17834,29.6181063,-95.229869,Houston,Texas
17857,29.747248,-95.3811886,Houston,Texas
17947,29.716976,-95.289476,Houston,Texas
18445,29.7087726,-95.5383722,Houston,Texas
18464,29.8327721,-95.4884932,Houston,Texas
18477,29.7370599,-95.519464,Houston,Texas
18550,29.6193597,-95.5079766,Houston,Texas
18608,29.7290434,-95.4768288,Houston,Texas
18772,29.7198775,-95.6706341,Houston,Texas
742,32.7464176,-97.2325776,Fort Worth,Texas
1312,32.702668,-97.351101,Fort Worth,Texas
1384,32.768206,-97.35684,Fort Worth,Texas
1426,32.715221,-97.33123,Fort Worth,Texas
1427,32.676831,-97.319677,Fort Worth,Texas
2261,32.74638149,-97.33776212,Fort Worth,Texas
3299,32.738903,-97.451558,Fort Worth,Texas
7777,32.7453695,-97.2623146,Fort Worth,Texas
7981,32.8239109,-97.2728093,Fort Worth,Texas
7982,32.7825251,-97.3680101,Fort Worth,Texas
8116,32.6851784,-97.2798699,Fort Worth,Texas
8226,32.7607843,-97.4000262,Fort Worth,Texas
8998,32.701514,-97.2626939,Fort Worth,Texas
9855,32.9347992,-97.2617551,Fort Worth,Texas
10011,32.7058256,-97.3505797,Fort Worth,Texas
10441,32.6625537,-97.3554117,Fort Worth,Texas
11205,32.8224873,-97.419352,Fort Worth,Texas
11308,32.7596043,-97.4906024,Fort Worth,Texas
11771,32.761491,-97.324809,Fort Worth,Texas
11905,32.759155,-97.262086,Fort Worth,Texas
12306,32.8474283,-97.3607504,Fort Worth,Texas
12355,32.7947128,-97.3059478,Fort Worth,Texas
12431,32.8642008,-97.3417831,Fort Worth,Texas
12652,32.660804,-97.252988,Fort Worth,Texas
12695,32.838366,-97.4934036,Fort Worth,Texas
12936,32.8614069,-97.2674774,Fort Worth,Texas
13250,32.63134294,-97.27038926,Fort Worth,Texas
14306,32.7403273,-97.2534663,Fort Worth,Texas
14586,32.7630458,-97.3085622,Fort Worth,Texas
14823,32.7283727,-97.4674654,Fort Worth,Texas
14839,32.714086,-97.3311723,Fort Worth,Texas
14941,32.6965641,-97.3674403,Fort Worth,Texas
17192,32.7698799,-97.3093246,Fort Worth,Texas
17217,32.7320318,-97.3441597,Fort Worth,Texas
17218,32.7211833,-97.4342061,Fort Worth,Texas
17426,32.7290017,-97.5027726,Fort Worth,Texas
17427,32.8418309,-97.3422565,Fort Worth,Texas
17571,32.7957564,-97.3987199,Fort Worth,Texas
17819,32.7062369,-97.4488087,Fort Worth,Texas
18415,32.7387587,-97.237254,Fort Worth,Texas
18426,32.766433,-97.3858672,Fort Worth,Texas
18731,32.7752967,-97.4120192,Fort Worth,Texas
888,32.8205727,-97.0830457,Euless,Texas
12734,32.8352704,-97.0868202,Euless,Texas
13019,32.8264459,-97.1074027,Euless,Texas
18344,32.8200932,-97.0829569,Euless,Texas
11852,29.5604868,-98.3295761,Live Oak,Texas
3285,29.4266737,-98.405894,San Antonio,Texas
3289,29.5425089,-98.3979681,San Antonio,Texas
3290,29.3653772,-98.4405478,San Antonio,Texas
3999,29.3979123,-98.3989523,San Antonio,Texas
6633,29.5484684,-98.4618273,San Antonio,Texas
7977,29.519443,-98.6685625,San Antonio,Texas
8036,29.4847477,-98.5258289,San Antonio,Texas
8051,29.4779638,-98.5867964,San Antonio,Texas
8120,29.4196878,-98.405166,San Antonio,Texas
8176,29.523794,-98.5041206,San Antonio,Texas
8177,29.3622452,-98.4817814,San Antonio,Texas
8182,29.4079024,-98.5154002,San Antonio,Texas
8270,29.4047103,-98.4569109,San Antonio,Texas
8430,29.4844583,-98.4308457,San Antonio,Texas
8431,29.5507253,-98.5412678,San Antonio,Texas
8757,29.3524132,-98.4513683,San Antonio,Texas
8778,29.5419881,-98.4925,San Antonio,Texas
8780,29.5243601,-98.3897356,San Antonio,Texas
8782,29.5738991,-98.3775471,San Antonio,Texas
8783,29.4608062,-98.522745,San Antonio,Texas
9945,29.4392612,-98.46074939,San Antonio,Texas
10087,29.3837271,-98.5267243,San Antonio,Texas
10088,29.4248945,-98.4476419,San Antonio,Texas
10529,29.5282066,-98.5759244,San Antonio,Texas
10530,29.4210186,-98.4744185,San Antonio,Texas
13029,29.4488511,-98.5903642,San Antonio,Texas
13116,29.5789721,-98.4437254,San Antonio,Texas
13445,29.508281,-98.5547568,San Antonio,Texas
13448,29.4121657,-98.4315526,San Antonio,Texas
13449,29.3542442,-98.5522607,San Antonio,Texas
14931,29.4504005,-98.5082306,San Antonio,Texas
14971,29.3383344,-98.5336096,San Antonio,Texas
15145,29.4273103,-98.4613129,San Antonio,Texas
15146,29.5461324,-98.4024449,San Antonio,Texas
15312,29.3680095,-98.5450865,San Antonio,Texas
15316,29.4170469,-98.4609915,San Antonio,Texas
15844,29.5611418,-98.3616655,San Antonio,Texas
15849,29.4726179,-98.359076,San Antonio,Texas
16268,29.5748793,-98.595627,San Antonio,Texas
16281,29.5485535,-98.5755999,San Antonio,Texas
16473,29.5855891,-98.4511772,San Antonio,Texas
17569,29.3612997,-98.4817814,San Antonio,Texas
17570,29.4713998,-98.5753853,San Antonio,Texas
17756,29.5445873,-98.5292959,San Antonio,Texas
17979,29.4951013,-98.5287414,San Antonio,Texas
17982,29.4217043,-98.6318752,San Antonio,Texas
18109,29.3559765,-98.4482288,San Antonio,Texas
18483,29.4396099,-98.5346178,San Antonio,Texas
18619,29.3751114,-98.4183277,San Antonio,Texas
18627,29.4808582,-98.5084308,San Antonio,Texas
3330,32.9557256,-96.8885573,Carrollton,Texas
5614,32.9857791,-96.8573203,Carrollton,Texas
9089,32.98662586,-96.84389293,Carrollton,Texas
10095,32.9984238,-96.9102435,Carrollton,Texas
13194,32.9641796,-96.8905055,Carrollton,Texas
13355,32.9989766,-96.8871696,Carrollton,Texas
16811,32.9738885,-96.8891183,Carrollton,Texas
18194,32.9515311,-96.8899105,Carrollton,Texas
2812,33.0786418,-96.8629085,The Colony,Texas
8775,33.0724312,-96.8775391,The Colony,Texas
6959,27.7701243,-97.4122603,Corpus Christi,Texas
13424,27.6943566,-97.3416884,Corpus Christi,Texas
13799,27.7680485,-97.4198765,Corpus Christi,Texas
15356,27.7222566,-97.3918492,Corpus Christi,Texas
16351,27.7491533,-97.4275008,Corpus Christi,Texas
16478,27.7970163,-97.4511507,Corpus Christi,Texas
16480,27.6786144,-97.3690443,Corpus Christi,Texas
16482,27.7080108,-97.3690259,Corpus Christi,Texas
16483,27.8559849,-97.629003,Corpus Christi,Texas
17572,27.7817995,-97.4358855,Corpus Christi,Texas
7878,29.7845421,-95.8011749,Katy,Texas
10395,29.8127865,-95.7207409,Katy,Texas
11495,29.80225131,-95.7859899,Katy,Texas
11579,29.7760483,-95.8084296,Katy,Texas
11824,29.7940841,-95.8012725,Katy,Texas
12298,29.78679116,-95.82470459,Katy,Texas
12332,29.8566946,-95.6836358,Katy,Texas
12757,29.8019725,-95.802261,Katy,Texas
12940,29.7717986,-95.7759489,Katy,Texas
14606,29.7841231,-95.7220228,Katy,Texas
16485,29.831715,-95.756035,Katy,Texas
18192,29.7410091,-95.7520763,Katy,Texas
18250,29.7902947,-95.8023846,Katy,Texas
18292,29.768569,-95.784883,Katy,Texas
10572,30.0789884,-94.106809,Beaumont,Texas
10573,30.0808452,-94.1710942,Beaumont,Texas
10909,30.1169933,-94.1460983,Beaumont,Texas
12329,30.1702438,-94.1865375,Beaumont,Texas
14099,30.0818633,-94.1552452,Beaumont,Texas
14464,30.0840759,-94.1436394,Beaumont,Texas
14897,30.0425755,-94.0975605,Beaumont,Texas
18515,30.1074701,-94.1241805,Beaumont,Texas
18634,30.0399093,-94.1162996,Beaumont,Texas
2763,32.887463,-96.472889,Rockwall,Texas
3541,32.892588,-96.47186,Rockwall,Texas
16832,32.9294613,-96.467746,Rockwall,Texas
2250,32.824398,-97.264879,Haltom City,Texas
12061,32.8064521,-97.2905425,Haltom City,Texas
17156,32.8099599,-97.273579,Haltom City,Texas
2438,31.579238,-94.640602,Nacogdoches,Texas
12796,31.652509,-94.6566388,Nacogdoches,Texas
13833,31.6069662,-94.6680243,Nacogdoches,Texas
14089,31.600585,-94.646169,Nacogdoches,Texas
14608,31.6664387,-94.7274928,Nacogdoches,Texas
18686,31.5790516,-94.6454588,Nacogdoches,Texas
18757,31.7220224,-94.6171231,Nacogdoches,Texas
14625,30.1045221,-97.3288929,Bastrop,Texas
15025,30.175755,-97.316,Bastrop,Texas
15847,30.0425759,-97.3290616,Bastrop,Texas
10511,29.53378502,-95.1729472,Friendswood,Texas
18496,29.5231215,-95.1639987,Friendswood,Texas
10507,29.644887,-95.652409,Sugar Land,Texas
12170,29.6007474,-95.5824667,Sugar Land,Texas
12958,29.6686384,-95.6424268,Sugar Land,Texas
13193,29.5890504,-95.6758615,Sugar Land,Texas
15925,29.6230211,-95.6018172,Sugar Land,Texas
17681,29.6109398,-95.683352,Sugar Land,Texas
18304,29.6624276,-95.6197165,Sugar Land,Texas
2800,32.833876,-96.63333,Mesquite,Texas
10960,32.7699616,-96.5974851,Mesquite,Texas
11396,32.8416076,-96.625193,Mesquite,Texas
14708,32.7755671,-96.6002382,Mesquite,Texas
14709,32.7807487,-96.6222505,Mesquite,Texas
15431,32.7735085,-96.5984864,Mesquite,Texas
17556,32.796581,-96.653026,Mesquite,Texas
7966,33.106346,-96.8184357,Frisco,Texas
18245,33.1021834,-96.8153967,Frisco,Texas
2776,32.905721,-96.958186,Irving,Texas
7511,32.9400766,-96.952745,Irving,Texas
7761,32.8088866,-96.9503931,Irving,Texas
8446,32.8404735,-96.9950129,Irving,Texas
8920,32.8612395,-96.9913493,Irving,Texas
10439,32.8081726,-96.9947073,Irving,Texas
11105,32.8308744,-96.9180359,Irving,Texas
11226,32.8364036,-96.9508154,Irving,Texas
12615,32.842014,-96.976159,Irving,Texas
13048,32.812445,-96.9372549,Irving,Texas
13557,32.8149092,-96.9761566,Irving,Texas
13572,32.8327012,-97.0101141,Irving,Texas
13573,32.8659743,-96.9776468,Irving,Texas
13861,32.8083669,-96.9628974,Irving,Texas
17634,32.838405,-97.0089303,Irving,Texas
18778,32.8334365,-97.0087286,Irving,Texas
18813,32.8279116,-96.9946233,Irving,Texas
11432,31.764116,-106.3651207,El Paso,Texas
11433,31.8531154,-106.4386777,El Paso,Texas
11434,31.7966348,-106.3482417,El Paso,Texas
11919,31.7414112,-106.3537145,El Paso,Texas
12124,31.8329793,-106.5388771,El Paso,Texas
12147,31.7574306,-106.4853892,El Paso,Texas
12371,31.7676615,-106.4657564,El Paso,Texas
12373,31.839612,-106.5780885,El Paso,Texas
12379,31.9106856,-106.4064732,El Paso,Texas
12488,31.78394,-106.439585,El Paso,Texas
13916,31.8400184,-106.5683972,El Paso,Texas
13937,31.852068,-106.541136,El Paso,Texas
13964,31.777019,-106.466475,El Paso,Texas
13992,31.8149003,-106.5127901,El Paso,Texas
14284,31.7966997,-106.5107658,El Paso,Texas
14789,31.9015285,-106.4063035,El Paso,Texas
15943,31.704274,-106.280803,El Paso,Texas
16078,31.8184626,-106.4442911,El Paso,Texas
16471,31.7859906,-106.4134887,El Paso,Texas
18282,31.7590847,-106.4739935,El Paso,Texas
18283,31.7834313,-106.3237566,El Paso,Texas
18284,31.7833405,-106.4070022,El Paso,Texas
18714,31.8139949,-106.1991006,El Paso,Texas
8356,26.2197435,-98.25891431,McAllen,Texas
11653,26.1853778,-98.2363557,McAllen,Texas
12301,26.2008848,-98.2393517,McAllen,Texas
13226,26.18129,-98.2496998,McAllen,Texas
16906,26.188682,-98.2321386,McAllen,Texas
16907,26.1843299,-98.2162484,McAllen,Texas
11656,32.9661854,-97.0426334,Grapevine,Texas
17356,32.8816545,-97.0980899,Grapevine,Texas
3300,32.9032444,-97.1972628,North Richland Hills,Texas
8840,32.8835121,-97.2042395,North Richland Hills,Texas
13277,32.867386,-97.211847,North Richland Hills,Texas
15259,32.8533335,-97.2141067,North Richland Hills,Texas
3314,31.5359797,-97.1303788,Waco,Texas
8181,31.5185268,-97.1451819,Waco,Texas
